document_id,user_id,viewed_at,document_title,course_name,university_name,category_id,category_name,premium,rating,pages,word_count,ID,Name,Last Name,Passport Number
3365896,9655468,2020-11-30 22:35:09,Sammendrag-kompendie,Bedriften,Handelshøyskolen BI,7,,1,6,55,20766,152,Beth,Taylor,1545283844
7897208,12879454,2020-11-30 22:35:02,Samfunnsvitenskapelig metode,Samfunnsvitenskapelig forskningsmetode,Norges teknisk-naturvitenskapelige universitet,4,,1,2,8,2181,153,Natalie,Orozco,9026096230
6341971,9655468,2020-11-30 22:35:02,Kap - Sammendrag Bedriften Kompendium HIS3410,Bedriften,Handelshøyskolen BI,7,,1,0,21,5917,154,Lance,Fields,4202450708
9655833,11543196,2020-11-30 22:35:03,Forskningsdesign og kvalitativ forskning - forelesning 4,Praktisk samfunnsforskning,Universitetet i Agder,3,,0,0,5,989,155,Dakota,Koch,1099674201
9469693,11246106,2020-11-30 22:35:01,Bedriften uke 34 kortsvar,Bedriften,Handelshøyskolen BI,6,,1,0,1,403,156,Jennifer,Kent,2580821839
6341976,9655468,2020-11-30 22:34:58,Kap - Sammendrag Bedriften Kompendium HIS3410,Bedriften,Handelshøyskolen BI,7,,0,0,30,8897,157,Roger,Erickson,1421994643
321664,13205988,2020-11-30 22:34:56,"Ordforråd, ordbruk og ordlæring - i et andrespråksperspektiv, Summary",Innføring i norsk som andrespråk,Universitetet i Oslo,7,,1,16,30,7753,158,Thomas,Livingston,9358807566
9230698,12379494,2020-11-30 22:34:55,Regresjonsanalyse,Samfunnsvitskapleg metode,Universitetet i Bergen,9,,1,8,8,1863,159,Richard,Taylor,1580256372
9872491,9655468,2020-11-30 22:34:53,Sammendrag av Bedriften kompendium,Bedriften,Handelshøyskolen BI,7,,0,0,26,6224,160,Joseph,Shields,1758031383
4159265,11543196,2020-11-30 22:34:53,Praktisk samfunnsforskning forelesninger,Praktisk samfunnsforskning,Universitetet i Agder,3,,0,6,14,3612,161,Alicia,Adams,4860456921
4265752,12645078,2020-11-30 22:34:52,"Case Tema 6 Sykepleie ved sykdommer i nervesystemet, bevegelsesapparatet og huden",Sykepleie ved ulike helsetilstander 1,Universitetet i Agder,8,,0,3,21,3990,162,Derrick,Williams,9733296783
6304917,11544944,2020-11-30 22:34:51,Kapittel 7 bedriften notater,Bedriften,Handelshøyskolen BI,7,,1,1,4,1359,163,Andrew,Lopez,2660964466
6174105,12879454,2020-11-30 22:34:41,Etikk og kvalitet i kvalitativ forskning,Samfunnsvitenskapelig forskningsmetode,Norges teknisk-naturvitenskapelige universitet,3,,1,3,5,525,164,Emily,Smith,7058117311
9312525,9655468,2020-11-30 22:34:36,Kompetansemål + svar HIS3410,Bedriften,Handelshøyskolen BI,3,,1,7,27,8881,165,Laura,Burgess,4753002386
3519337,13205988,2020-11-30 22:34:36,Til eksamen NOAS1100,Innføring i norsk som andrespråk,Universitetet i Oslo,7,,1,16,12,5346,166,Kathryn,Flores,1264139408
4265752,12645078,2020-11-30 22:34:31,"Case Tema 6 Sykepleie ved sykdommer i nervesystemet, bevegelsesapparatet og huden",Sykepleie ved ulike helsetilstander 1,Universitetet i Agder,8,,0,3,21,3990,167,William,Collins,9623337778
6174105,12879454,2020-11-30 22:34:29,Etikk og kvalitet i kvalitativ forskning,Samfunnsvitenskapelig forskningsmetode,Norges teknisk-naturvitenskapelige universitet,3,,1,3,5,525,168,Aaron,Brown,2433818773
3892487,12982212,2020-11-30 22:34:27,Notater fra boken Den felleskulturelle skolen,PEL 2. år (5. - 10. trinn),Universitetet i Stavanger,7,,0,3,4,1250,169,Michelle,Ponce,2764966250
6242220,11544944,2020-11-30 22:34:23,Kapittel 12 - Sammendrag Bedriften Kompendium HIS3410,Bedriften,Handelshøyskolen BI,7,,1,2,5,546,170,Lauren,Aguirre,6375421255
10340521,12080478,2020-11-30 22:34:20,"Eksamen 3 Desember 2019, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,,1,0,4,1006,171,Alicia,Lee,4805421546
2944350,11576454,2020-11-30 22:34:18,Egeninteresse - eksamen,Bedriften,Handelshøyskolen BI,6,,1,1,8,2680,172,Michael,Roberts,1122274324
5574108,11576454,2020-11-30 22:34:16,Studiespørsmål eksamen, Bacheloroppgave i økonomi og administrasjonÅr 3,Universitetet i Stavanger,7,,0,0,25,13612,173,Anna,Woods,1243045874
9312313,12187342,2020-11-30 22:34:07,Kortsvarsspørsmål kap 1-5 til HIS3410 Bedriften høsten 2020,Bedriften,Handelshøyskolen BI,9,,1,3,16,5379,174,Amanda,Smith,1531078368
6335239,12080478,2020-11-30 22:34:05,"Eksamen 6 Desember 2018, svar",Bedriften,Handelshøyskolen BI,4,,1,2,19,7315,175,Angela,Moore,1353421156
10254006,12515216,2020-11-30 22:34:00,Høst2016 - Gammel eksamensoppgave med notater,Strategi,Handelshøyskolen BI,3,,0,0,8,1443,176,Alexander,Woodard,3521053474
3233414,12326112,2020-11-30 22:33:56,Peter Singer - Alle dyr er likeverdige,Examen philosophicum,Universitetet i Oslo,10,,1,11,4,838,177,Catherine,Wilson,3477280941
9337851,11601338,2020-11-30 22:33:54,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,,1,50,44,13160,178,Lindsey,Delgado,6357758663
4281437,12080478,2020-11-30 22:33:49,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,,1,5,4,923,179,Christopher,Durham,7680454453
2042372,12187342,2020-11-30 22:33:44,Bedriften-kortsvarsspørsmål,Bedriften,Handelshøyskolen BI,7,,1,50,23,9551,180,Caitlin,Mcdonald,3207918830
6353427,12515216,2020-11-30 22:33:45,Oppgaver - opsjoner,Strategi,Handelshøyskolen BI,9,,0,-2,4,821,181,Sharon,Mathews,8799971857
9175833,11246106,2020-11-30 22:33:38,Kortsvar bedriften 1,Bedriften,Handelshøyskolen BI,9,,1,0,5,1350,182,Zachary,Palmer,7549615549
4589965,13004670,2020-11-30 22:33:16,Sammenlign Kants pliktetikk og utilitarismen,"Ex.phil., ex.fac. og innføring i sosiologi",Universitetet i Sørøst-Norge,7,,0,1,4,859,183,Heidi,Nichols,2456283761
9338453,11576454,2020-11-30 22:33:03,Bedriften kortsvar,Bedriften,Handelshøyskolen BI,9,,1,-2,12,2773,184,Joseph,Garcia,9366303954
3519337,13205988,2020-11-30 22:33:03,Til eksamen NOAS1100,Innføring i norsk som andrespråk,Universitetet i Oslo,7,,1,16,12,5346,185,Ashley,Walton,625160120
3175761,12917476,2020-11-30 22:33:02,ITGK-teori (oppsummert av oppsummert),"Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,7,,0,8,6,220,186,Christina,Sherman,9982202198
3175761,12917476,2020-11-30 22:33:01,ITGK-teori (oppsummert av oppsummert),"Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,7,,0,8,6,220,187,Jonathan,Kane,8042372963
9754482,11576454,2020-11-30 22:32:58,Kortsvarsspørsmål til HIS340 Bedriften høsten 2020,Bedriften,Handelshøyskolen BI,5,,1,0,6,1168,188,Robert,Werner,7120590740
2098853,11544944,2020-11-30 22:32:56,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,,1,11,58,12720,189,Jason,Mcclure,3888130316
9337851,12542488,2020-11-30 22:32:51,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,,1,50,44,13160,190,Martin,Davis,1037767934
7524968,11560610,2020-11-30 22:32:49,Eksamenspørsmål i exphil,Examen philosophicum,Universitetet i Oslo,4,,0,3,6,1374,191,Christina,Stevens,8379881295
6067862,12260156,2020-11-30 22:32:47,Rett utskrift bedriften,Bedriften,Handelshøyskolen BI,7,,0,0,20,5540,192,Douglas,Shaw,1668549084
3954790,11086110,2020-11-30 22:32:44,Svar på læringsutbytte om celler,Sykepleie,Universitetet i Sørøst-Norge,5,,0,4,6,1951,193,Patrick,Rose,6369323833
6116277,12260156,2020-11-30 22:32:36,Kortsvarspørsmål bedriften 2018,Bedriften,Handelshøyskolen BI,7,,1,0,57,20745,194,Laura,Thornton,7114070190
6236652,11544944,2020-11-30 22:32:30,"Kapittel 1, Innledning-Bedriften",Bedriften,Handelshøyskolen BI,3,,0,1,2,455,195,Andrew,Hoffman,5227644760
5084388,11321552,2020-11-30 22:32:30,Spørsmål til øving til eksamen i exphil,Examen philosophicum,Universitetet i Agder,5,,0,0,11,3076,196,David,Cox,6901318794
4566894,12213952,2020-11-30 22:32:29,"Natalia Latka, analyse Rene Descartes",Spesialpedagogikk: funksjonshemning normalitet og avvik,Universitetet i Oslo,10,,0,5,2,679,197,Amanda,Alvarado,2648082377
10225981,13205922,2020-11-30 22:32:16,Programmering-koder-osv,"Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,3,,0,0,26,5250,198,Matthew,Brown,4779185425
9980106,11576454,2020-11-30 22:32:16,eksamenspørsmål,Bedriften,Handelshøyskolen BI,4,,0,0,4,1093,199,Steven,Pollard,4669663870
9980106,11576454,2020-11-30 22:32:16,eksamenspørsmål,Bedriften,Handelshøyskolen BI,4,,0,0,4,1093,200,Thomas,Page,2238285923
6462394,11576454,2020-11-30 22:32:13,Egeninteressens problem 03,Bedriften,Handelshøyskolen BI,3,,0,0,6,889,201,Katrina,James,1730139166
10226040,13205922,2020-11-30 22:32:12,Flervalgsprøve-spm,"Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,3,,0,0,69,11243,202,Cory,Stein,5660355311
9230698,12379494,2020-11-30 22:32:09,Regresjonsanalyse,Samfunnsvitskapleg metode,Universitetet i Bergen,9,,1,8,8,1863,203,Jennifer,Villa,4904184102
6537315,11085044,2020-11-30 22:32:07,Kunnskapsmål og pensum,Bedriften,Handelshøyskolen BI,9,,0,0,26,9290,204,Chase,Mccarty,3908584012
8024252,11717432,2020-11-30 22:32:00,OPA eksamen STV1400,Offentlig politikk og administrasjon 1 (innføringsemne),Universitetet i Oslo,4,,1,2,5,1858,205,Aimee,Cline,9120205707
3780251,11544944,2020-11-30 22:31:58,Kapittel 1,Bedriftsøkonomisk analyse,Handelshøyskolen BI,6,,1,4,6,1645,206,Ashley,Snyder,1325954254
9045496,11173244,2020-11-30 22:31:57,The firm notes,The Firm - Introduction Course,Handelshøyskolen BI,3,,0,0,2,178,207,Michelle,Munoz,511844286
6806968,11085044,2020-11-30 22:31:50,Forklaring-kunnskapsmal-bedriften,Bedriften,Handelshøyskolen BI,7,,0,-1,18,6307,208,John,Hess,3410158286
10223052,11173244,2020-11-30 22:31:47,The firm Assignment,The Firm - Introduction Course,Handelshøyskolen BI,8,,1,0,2,726,209,Timothy,Jacobson,930985097
9655847,11543196,2020-11-30 22:31:45,Forskningsetikk,Praktisk samfunnsforskning,Universitetet i Agder,3,,0,0,6,1302,210,Marissa,Martinez,7074608920
2071403,13205922,2020-11-30 22:31:45,"Notater kompendium - Sammendrag Informasjonsteknologi, grunnkurs","Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,7,,0,10,37,3531,211,Theodore,Smith,6773671518
2706099,11601338,2020-11-30 22:31:41,Prosjektoppgave,Markedsføringsledelse,Handelshøyskolen BI,8,,1,10,34,9368,212,Vickie,Thomas,3898116647
2098853,9655468,2020-11-30 22:31:40,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,,1,11,58,12720,213,Jason,Mcgee,4310519597
7135821,11717432,2020-11-30 22:31:35,Eksamen i STV1000 - Karakter A,Innføring i statsvitenskap,Universitetet i Oslo,4,,1,0,5,1917,214,Robert,Morales,9814911286
2866211,8395966,2020-11-30 22:31:31,"13 - Sammendrag Psykologi, organisasjon og ledelse","Psykologi, organisasjon og ledelse",Handelshøyskolen BI,7,,1,1,9,2204,215,Justin,Monroe,2189610620
9724964,11173244,2020-11-30 22:31:27,Chapter 1 Notes,The Firm - Introduction Course,Handelshøyskolen BI,3,,1,0,5,1374,216,Diana,Nelson,5878491805
2098853,9655468,2020-11-30 22:31:22,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,,1,11,58,12720,217,Robert,Dean,274248439
10380384,11576454,2020-11-30 22:31:06,"KAP 4,5 OG 6 - Kapittel 4-6 
Kortsvarsspørsmål",Bedriften,Handelshøyskolen BI,5,,0,0,12,1836,218,Tyler,Williams,2044347436
5890516,11544944,2020-11-30 22:31:06,Bedriften - Kapittel 6 (notater),Bedriften,Handelshøyskolen BI,7,,0,2,12,3657,219,James,Nelson,8404268836
5659944,12379494,2020-11-30 22:30:45,Multivariat-regresjonsanalyse,Samfunnsvitskapleg metode,Universitetet i Bergen,7,,1,13,12,2629,220,Nicholas,Martin,7379396000
2071395,13205922,2020-11-30 22:30:40,"ITGK-nettverk - Sammendrag Informasjonsteknologi, grunnkurs","Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,7,,0,3,9,3199,221,Matthew,Hess,7730354589
2071403,13205922,2020-11-30 22:30:24,"Notater kompendium - Sammendrag Informasjonsteknologi, grunnkurs","Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,7,,0,10,37,3531,222,David,Herrera,4374520698
10375367,12782992,2020-11-30 22:30:10,Oppsummering av bedriften,Bedriften,Handelshøyskolen BI,3,,1,9,8,1294,223,Christopher,Lindsey,2487620324
5735701,12027106,2020-11-30 22:30:09,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,,0,-2,4,598,224,Nicholas,Simmons,2670856394
10318966,11576454,2020-11-30 22:30:01,Kapittel 4 - Bedriften,Bedriften,Handelshøyskolen BI,3,,1,1,6,1611,225,Regina,Ray,9366249447
7074339,11321552,2020-11-30 22:30:00,"Eksamen 2019, spørsmål og svar",Ex-Phil,Universitetet i Stavanger,4,,0,2,8,2260,226,William,Camacho,5050397183
9337851,11116416,2020-11-30 22:30:00,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,,1,50,44,13160,227,Brandy,Willis,3057350920
8098298,12027106,2020-11-30 22:29:55,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,,0,0,4,689,228,Todd,Wheeler,3154107517
4634682,12213952,2020-11-30 22:29:54,Oblig 1 analyse av Descartes voks-eks,Examen philosophicum,Universitetet i Oslo,8,,1,8,1,484,229,Geoffrey,Benjamin,2209292792
7524968,12947828,2020-11-30 22:29:39,Eksamenspørsmål i exphil,Examen philosophicum,Universitetet i Oslo,4,,0,3,6,1374,230,Lauren,Roberts,9230799154
5735701,11576454,2020-11-30 22:29:40,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,,0,-2,4,598,231,Brandon,Powers,8279725483
3154811,11344916,2020-11-30 22:29:40,4 – egeninteressens problem,Bedriften,Handelshøyskolen BI,3,,1,0,12,3374,232,Charlotte,Cameron,8865880635
3671149,13118610,2020-11-30 22:29:36,Studiespørsmål svar,Exphil,Universitetet i Stavanger,6,,0,82,29,7882,233,Gregory,Hodge,9946408757
8098298,11576454,2020-11-30 22:29:30,Egeninteressens problem,Bedriften,Handelshøyskolen BI,3,,0,0,4,689,234,Tracy,Sanchez,7461245543
10198209,11570030,2020-11-30 22:29:28,Bedriften,Bedriften,Handelshøyskolen BI,3,,1,1,11,3509,235,Laura,Torres,1689810527
2071394,13205922,2020-11-30 22:29:24,"ITGK - Sammendrag Informasjonsteknologi, grunnkurs","Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,7,,1,18,13,1618,236,Christopher,Cruz,194636504
5782489,12782992,2020-11-30 22:29:20,"Bedriften- Kjøttforbruk, soya og regnskog Notat",Bedriften,Handelshøyskolen BI,3,,1,27,2,316,237,Elizabeth,Herrera,9530005971
6385133,12566418,2020-11-30 22:29:10,"Marx, besvarelse 2 - Marx",Bedriften,Handelshøyskolen BI,3,,1,2,5,1381,238,Raymond,Davis,5157563095
6189030,13205988,2020-11-30 22:28:52,Eksamensoppgaver i Noas1100,Innføring i norsk som andrespråk,Universitetet i Oslo,5,,1,0,7,1983,239,Sandra,Howard,2679587983
3164589,11411534,2020-11-30 22:28:51,Kortsvar 11,Bedriften,Handelshøyskolen BI,7,,1,2,2,323,240,Paul,Wright,9805423100
9088103,13065256,2020-11-30 22:28:43,B. førindustrielle historie forelesning 2,Bedriften,Handelshøyskolen BI,3,,1,2,3,983,241,Zachary,Mcmahon,6799328756
3257541,12917476,2020-11-30 22:28:33,ITGK teori - Sammendrag Objektorientert programmering,Objektorientert programmering,Norges teknisk-naturvitenskapelige universitet,7,,0,0,8,1462,242,Makayla,Myers,9456972308
3257541,12917476,2020-11-30 22:28:33,ITGK teori - Sammendrag Objektorientert programmering,Objektorientert programmering,Norges teknisk-naturvitenskapelige universitet,7,,0,0,8,1462,243,Dana,Lambert,191616282
2036442,12080478,2020-11-30 22:28:19,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,,1,228,21,5567,244,Morgan,Johnston,8617757104
10340521,11116416,2020-11-30 22:28:11,"Eksamen 3 Desember 2019, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,,1,0,4,1006,245,Jeffrey,Brooks,8735464288
2219305,13154408,2020-11-30 22:28:04,#12 - Staten og bedriften,Bedriften,Handelshøyskolen BI,3,,1,0,9,1310,246,Debra,Mcguire,7777284212
9469693,11246106,2020-11-30 22:27:51,Bedriften uke 34 kortsvar,Bedriften,Handelshøyskolen BI,6,,1,0,1,403,247,Ashley,Nelson,5018377667
9525762,13111670,2020-11-30 22:27:34,AK 1 arbeidskrav,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,8,,0,0,3,154,248,Jessica,Flowers,3455730018
10375367,11116416,2020-11-30 22:27:24,Oppsummering av bedriften,Bedriften,Handelshøyskolen BI,3,,1,9,8,1294,249,Damon,Williams,6544336023
3150741,12260156,2020-11-30 22:27:24,Kortsvarsspørsmål til HIS340 Bedriften høsten 2017,Bedriften,Handelshøyskolen BI,7,,1,4,18,5995,250,Tyler,Moran,1688748423
2036442,12260156,2020-11-30 22:27:15,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,,1,228,21,5567,251,Michael,Ross,8720047917
7871763,13111670,2020-11-30 22:27:00,Arbeidskravene dok - Hjelpeark,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,3,,1,1,10,1201,252,Christina,Jackson,5728857154
2054320,13167580,2020-11-30 22:26:34,Ch-2 - Sammendrag Organizations and Organizing,Organisation Science,Handelshøyskolen BI,7,,0,6,6,2332,253,Sheila,Harmon,2789313688
2036442,12260156,2020-11-30 22:26:23,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,,1,228,21,5567,254,Jeremy,Malone,7283411886
6090062,6356750,2020-11-30 22:26:20,Argumenterende tekst,Examen philosophicum,Universitetet i Oslo,8,,1,5,3,890,255,Amanda,Vincent,8769937844
10375367,11116416,2020-11-30 22:26:19,Oppsummering av bedriften,Bedriften,Handelshøyskolen BI,3,,1,9,8,1294,256,Valerie,Bruce,3470318750
9341914,13111670,2020-11-30 22:25:56,AK1 - løsningsforslag,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,8,,0,-1,7,1957,257,Eugene,Taylor,8569670653
10293193,11116416,2020-11-30 22:25:27,"Eksamen 2018, spørsmål",Bedriften,Handelshøyskolen BI,4,,0,0,2,347,258,Keith,Reynolds,279249795
4623524,13167580,2020-11-30 22:25:21,31. Discuss the concept of shared mental models relative to coordination,Organisation Science,Handelshøyskolen BI,7,,0,2,2,612,259,Michael,Dominguez,8304367737
10352148,11116416,2020-11-30 22:25:19,HIS EKSAMEN vår,Bedriften,Handelshøyskolen BI,4,,1,0,7,2452,260,Patricia,Anderson,322679771
10352148,11116416,2020-11-30 22:25:19,HIS EKSAMEN vår,Bedriften,Handelshøyskolen BI,4,,1,0,7,2452,261,Jonathan,Mercado,4942268932
7450268,9290996,2020-11-30 22:25:08,Kommunikasjon for ledere og organisasjoner,Kommunikasjon for ledere og organisasjoner,Handelshøyskolen BI,3,,0,0,7,742,262,Samuel,Moss,3635745152
2071403,13205922,2020-11-30 22:25:06,"Notater kompendium - Sammendrag Informasjonsteknologi, grunnkurs","Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,7,,0,10,37,3531,263,Angela,Smith,6037383785
6442742,8037084,2020-11-30 22:25:00,Viktige formler i Bedriftsøkonomisk analyse,Bedriftsøkonomisk analyse,Handelshøyskolen BI,3,,1,12,2,189,264,Daniel,Christensen,7683604471
10253439,9914342,2020-11-30 22:24:49,Til eksamen-kopi - sdfsdfsd,art & design industries,Handelshøyskolen BI,6,,1,0,16,8301,265,Elizabeth,Sutton,3641719966
6266746,13167580,2020-11-30 22:24:47,Learning point 26 - Sammendrag Organisation Science,Organisation Science,Handelshøyskolen BI,7,,1,-1,3,719,266,Colleen,Hernandez,9935564272
8923048,9982266,2020-11-30 22:24:41,Årsaker og konsekvenser til globalisering og internasjonal politikk.,"Språk, samfunnsfag og økonomi",Videregående skole (VG),9,,0,0,4,830,267,Steven,Watts,1286645729
5538350,9290996,2020-11-30 22:24:33,"Eksamen April 2018, svar",Kommunikasjon for ledere og organisasjoner,Handelshøyskolen BI,4,,1,3,20,5286,268,Thomas,Williams,1072686390
4269118,12777234,2020-11-30 22:24:20,Ungdomskunnskap Kapittel 4 - Ungdomskulturen,Sosiologiske perspektiv,Høgskulen på Vestlandet,7,,0,-1,12,5811,269,Alexis,Pacheco,1688821013
9015950,9290996,2020-11-30 22:24:14,U Org 3641 - Kortsvar,Kommunikasjon for ledere og organisasjoner,Handelshøyskolen BI,3,,0,0,3,757,270,Austin,Barrett,2099420496
1452353,13205886,2020-11-30 22:24:07,Hvordan Organisasjoner Fungerer,Organisasjonsteori og analyse,Universitetet i Agder,7,,0,35,89,24098,271,Shawn,Johnson,555010382
5782740,13205860,2020-11-30 22:23:54,"Python-til-maria - Her er mine foreløpige notater i ITGK, inneholder forklaring på ulike kommandoer","Informasjonsteknologi, grunnkurs",Norges teknisk-naturvitenskapelige universitet,3,,1,1,12,2279,272,Matthew,Dodson,1016345564
2098853,9655468,2020-11-30 22:23:47,"Bedriften - Kompendium, fra jon",Bedriften,Handelshøyskolen BI,7,,1,11,58,12720,273,Sheila,Brooks,9843706204
3164569,11048832,2020-11-30 22:23:47,Kortsvar 7,Bedriften,Handelshøyskolen BI,7,,1,6,2,464,274,Brandon,Decker,3393779775
7076991,11537762,2020-11-30 22:23:45,Case GateLine 2019,Markedsføringsledelse,Handelshøyskolen BI,4,,0,0,33,7341,275,Jaime,Morales,1330528082
4338556,13205886,2020-11-30 22:23:41,Hvordan gjennomføre undersøkelser (Jacobsen) - Notater,Samfunnsvitenskapelig metode,Universitetet i Agder,7,,0,41,57,13640,276,Trevor,Rodriguez,5831146222
4548472,9290996,2020-11-30 22:23:41,Notater- Kommunikasjon for ledere og organisasjoner,Kommunikasjon for ledere og organisasjoner,Handelshøyskolen BI,7,,1,3,24,2446,277,Kelly,Peterson,4994968911
